,mean_saocom,median_saocom,count_saocom,polygon_id,filename_saocom,polarization,local_incidence_angle,date_saocom,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
1083,-10.57370376586914,-10.532209396362305,45,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HH,21.370243709137178,20230303,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1084,-20.17152214050293,-19.979677200317383,45,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HV,21.370243709137178,20230303,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1085,0.4213765561580658,0.3992455303668976,45,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,RVI,21.370243709137178,20230303,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1086,-10.57370376586914,9.447467803955078,45,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,CR,21.370243709137178,20230303,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1087,-13.845832824707031,7.3417463302612305,47,91,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,CR,30.25354771360894,20230306,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1088,-5.705328464508057,-5.750486373901367,46,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230807T041747_Cal_ML_SRGR_TC_dB_modified,HH,30.207882087150022,20230805,20230808,0.49696958,0.4964389204978943,42.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3291782,20230808,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1089,-19.38657569885254,-19.474071502685547,46,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230807T041747_Cal_ML_SRGR_TC_dB_modified,HV,30.207882087150022,20230805,20230808,0.49696958,0.4964389204978943,42.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3291782,20230808,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1090,0.19207791984081268,0.1819729506969452,46,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230807T041747_Cal_ML_SRGR_TC_dB_modified,RVI,30.207882087150022,20230805,20230808,0.49696958,0.4964389204978943,42.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3291782,20230808,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1091,-5.705328464508057,13.72358512878418,46,91,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230807T041747_Cal_ML_SRGR_TC_dB_modified,CR,30.207882087150022,20230805,20230808,0.49696958,0.4964389204978943,42.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3291782,20230808,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1092,-11.563828468322754,-11.859212875366211,73,92,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,HH,30.266219379527172,20230306,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1093,-20.93000602722168,-21.07206153869629,73,92,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,HV,30.266219379527172,20230306,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1094,0.4595068395137787,0.4099888205528259,73,92,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,RVI,30.266219379527172,20230306,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1095,-8.583982467651367,-8.54571533203125,73,92,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HH,21.3510965820291,20230303,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1096,-19.31317901611328,-19.305828094482422,73,92,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HV,21.3510965820291,20230303,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1097,0.3299202620983124,0.30872923135757446,73,92,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,RVI,21.3510965820291,20230303,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1098,-8.583982467651367,10.760112762451172,73,92,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,CR,21.3510965820291,20230303,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
1099,-11.563828468322754,9.212848663330078,73,92,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,CR,30.266219379527172,20230306,20230306,0.16635863,0.1666666716337204,67.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.30554324,20230306,"POLYGON ((105.72297222485955 10.503511320840305, 105.72278180070994 10.503066997824579, 105.72177678436485 10.503627691153948, 105.72190373379792 10.504082593289098, 105.72297222485955 10.503511320840305))",0.6727230473270803
