,mean_csg,median_csg,count_csg,polygon_id,filename_csg,polarization,local_incidence_angle,date_csg,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
465,-10.70497989654541,8.387025833129883,842.0,94,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.87089786398582,20230806,20230808,0.82174814,0.8234995007514954,117.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.53676796,20230808,"POLYGON ((105.68409396098339 10.497163849187057, 105.68381890387842 10.496952266798615, 105.68229551068164 10.499406622504539, 105.68253883042834 10.499639363131823, 105.68409396098339 10.497163849187057))",1.1868641496101193
467,-10.761612892150879,-10.786380767822266,648.0,95,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.855785487996926,20230806,20230808,0.85086447,0.8507416248321533,92.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5423098,20230808,"POLYGON ((105.68138570641133 10.499152723638407, 105.68157613056094 10.498803612697479, 105.68004215824473 10.497565855725094, 105.67993636705052 10.497989020501977, 105.68138570641133 10.499152723638407))",0.9121528240792796
468,-19.841764450073242,-19.88982391357422,648.0,95,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.855785487996926,20230806,20230808,0.85086447,0.8507416248321533,92.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5423098,20230808,"POLYGON ((105.68138570641133 10.499152723638407, 105.68157613056094 10.498803612697479, 105.68004215824473 10.497565855725094, 105.67993636705052 10.497989020501977, 105.68138570641133 10.499152723638407))",0.9121528240792796
469,0.5047341585159302,0.44468337297439575,648.0,95,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.855785487996926,20230806,20230808,0.85086447,0.8507416248321533,92.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5423098,20230808,"POLYGON ((105.68138570641133 10.499152723638407, 105.68157613056094 10.498803612697479, 105.68004215824473 10.497565855725094, 105.67993636705052 10.497989020501977, 105.68138570641133 10.499152723638407))",0.9121528240792796
470,-10.761612892150879,9.103443145751953,648.0,95,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.855785487996926,20230806,20230808,0.85086447,0.8507416248321533,92.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5423098,20230808,"POLYGON ((105.68138570641133 10.499152723638407, 105.68157613056094 10.498803612697479, 105.68004215824473 10.497565855725094, 105.67993636705052 10.497989020501977, 105.68138570641133 10.499152723638407))",0.9121528240792796
472,-11.37433910369873,-11.36862564086914,554.0,96,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.079541703597236,20230806,20230808,0.80600667,0.8072153329849243,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5452701,20230808,"POLYGON ((105.71602832736893 10.504950878851426, 105.71606256233457 10.50424050331455, 105.71506433309158 10.504770236051534, 105.71515954516637 10.50540498321686, 105.71602832736893 10.504950878851426))",0.7778532330821648
473,-19.038143157958984,-19.126312255859375,554.0,96,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.079541703597236,20230806,20230808,0.80600667,0.8072153329849243,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5452701,20230808,"POLYGON ((105.71602832736893 10.504950878851426, 105.71606256233457 10.50424050331455, 105.71506433309158 10.504770236051534, 105.71515954516637 10.50540498321686, 105.71602832736893 10.504950878851426))",0.7778532330821648
474,0.6571705937385559,0.5886588096618652,554.0,96,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.079541703597236,20230806,20230808,0.80600667,0.8072153329849243,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5452701,20230808,"POLYGON ((105.71602832736893 10.504950878851426, 105.71606256233457 10.50424050331455, 105.71506433309158 10.504770236051534, 105.71515954516637 10.50540498321686, 105.71602832736893 10.504950878851426))",0.7778532330821648
475,-11.37433910369873,7.757686614990234,554.0,96,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.079541703597236,20230806,20230808,0.80600667,0.8072153329849243,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5452701,20230808,"POLYGON ((105.71602832736893 10.504950878851426, 105.71606256233457 10.50424050331455, 105.71506433309158 10.504770236051534, 105.71515954516637 10.50540498321686, 105.71602832736893 10.504950878851426))",0.7778532330821648
476,-11.85827922821045,-11.915971755981445,672.0,97,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.075681223852605,20230806,20230808,0.8029741,0.8000904321670532,93.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.41862833,20230808,"POLYGON ((105.72190902335763 10.466040079847293, 105.72253319140353 10.465288962368325, 105.72306214737463 10.466050658966715, 105.72249087492584 10.466643089654351, 105.72190902335763 10.466040079847293))",0.945106313366421
477,-15.227335929870605,-15.3529052734375,672.0,97,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.075681223852605,20230806,20230808,0.8029741,0.8000904321670532,93.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.41862833,20230808,"POLYGON ((105.72190902335763 10.466040079847293, 105.72253319140353 10.465288962368325, 105.72306214737463 10.466050658966715, 105.72249087492584 10.466643089654351, 105.72190902335763 10.466040079847293))",0.945106313366421
478,1.31862473487854,1.247690200805664,672.0,97,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.075681223852605,20230806,20230808,0.8029741,0.8000904321670532,93.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.41862833,20230808,"POLYGON ((105.72190902335763 10.466040079847293, 105.72253319140353 10.465288962368325, 105.72306214737463 10.466050658966715, 105.72249087492584 10.466643089654351, 105.72190902335763 10.466040079847293))",0.945106313366421
479,-11.85827922821045,3.4369335174560547,672.0,97,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.075681223852605,20230806,20230808,0.8029741,0.8000904321670532,93.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.41862833,20230808,"POLYGON ((105.72190902335763 10.466040079847293, 105.72253319140353 10.465288962368325, 105.72306214737463 10.466050658966715, 105.72249087492584 10.466643089654351, 105.72190902335763 10.466040079847293))",0.945106313366421
480,-12.776374816894531,-12.748627662658691,6667.0,98,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.380663569722,20230806,20230808,0.8515424,0.8517534732818604,939.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5622837,20230808,"POLYGON ((105.78085587677744 10.430853928649451, 105.7787823693707 10.431636783486685, 105.77683581139705 10.428463047660061, 105.7782534133996 10.427468610434385, 105.78085587677744 10.430853928649451))",9.3751579620272
481,-20.095809936523438,-20.135496139526367,6667.0,98,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.380663569722,20230806,20230808,0.8515424,0.8517534732818604,939.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5622837,20230808,"POLYGON ((105.78085587677744 10.430853928649451, 105.7787823693707 10.431636783486685, 105.77683581139705 10.428463047660061, 105.7782534133996 10.427468610434385, 105.78085587677744 10.430853928649451))",9.3751579620272
482,0.7118417024612427,0.6202113628387451,6667.0,98,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.380663569722,20230806,20230808,0.8515424,0.8517534732818604,939.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5622837,20230808,"POLYGON ((105.78085587677744 10.430853928649451, 105.7787823693707 10.431636783486685, 105.77683581139705 10.428463047660061, 105.7782534133996 10.427468610434385, 105.78085587677744 10.430853928649451))",9.3751579620272
483,-12.776374816894531,7.386868476867676,6667.0,98,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.380663569722,20230806,20230808,0.8515424,0.8517534732818604,939.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5622837,20230808,"POLYGON ((105.78085587677744 10.430853928649451, 105.7787823693707 10.431636783486685, 105.77683581139705 10.428463047660061, 105.7782534133996 10.427468610434385, 105.78085587677744 10.430853928649451))",9.3751579620272
484,-12.626330375671387,-12.66368579864502,1585.0,99,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.347989437067945,20230806,20230808,0.81098884,0.8217645287513733,220.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.47511292,20230808,"POLYGON ((105.77454014248245 10.428452468540637, 105.77507967757298 10.428145674077397, 105.7733658602266 10.42561726453552, 105.77290037897203 10.42602985019298, 105.77454014248245 10.428452468540637))",2.2356391544971066
485,-18.465423583984375,-18.53573226928711,1585.0,99,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.347989437067945,20230806,20230808,0.81098884,0.8217645287513733,220.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.47511292,20230808,"POLYGON ((105.77454014248245 10.428452468540637, 105.77507967757298 10.428145674077397, 105.7733658602266 10.42561726453552, 105.77290037897203 10.42602985019298, 105.77454014248245 10.428452468540637))",2.2356391544971066
486,0.9224594235420227,0.8358681797981262,1585.0,99,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.347989437067945,20230806,20230808,0.81098884,0.8217645287513733,220.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.47511292,20230808,"POLYGON ((105.77454014248245 10.428452468540637, 105.77507967757298 10.428145674077397, 105.7733658602266 10.42561726453552, 105.77290037897203 10.42602985019298, 105.77454014248245 10.428452468540637))",2.2356391544971066
487,-12.626330375671387,5.87204647064209,1585.0,99,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.347989437067945,20230806,20230808,0.81098884,0.8217645287513733,220.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.47511292,20230808,"POLYGON ((105.77454014248245 10.428452468540637, 105.77507967757298 10.428145674077397, 105.7733658602266 10.42561726453552, 105.77290037897203 10.42602985019298, 105.77454014248245 10.428452468540637))",2.2356391544971066
488,-14.00203800201416,-13.980355262756348,721.0,100,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.33681789387176,20230806,20230808,,,,,,,,
489,-20.473031997680664,-20.438302993774414,721.0,100,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.33681789387176,20230806,20230808,,,,,,,,
490,0.8114688992500305,0.7396578788757324,721.0,100,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.33681789387176,20230806,20230808,,,,,,,,
491,-14.00203800201416,6.457947731018066,721.0,100,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.33681789387176,20230806,20230808,,,,,,,,
493,-12.128451347351074,-12.070432662963867,1889.0,101,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.089263658040274,20230806,20230808,0.87439704,0.8734793066978455,265.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5866878,20230808,"POLYGON ((105.72019520601127 10.484140953178468, 105.71984609507034 10.483664892804475, 105.72267071995603 10.48130574917335, 105.72301983089696 10.481802967786189, 105.72019520601127 10.484140953178468))",2.6555837412627055
494,-19.565242767333984,-19.49338150024414,1889.0,101,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.089263658040274,20230806,20230808,0.87439704,0.8734793066978455,265.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5866878,20230808,"POLYGON ((105.72019520601127 10.484140953178468, 105.71984609507034 10.483664892804475, 105.72267071995603 10.48130574917335, 105.72301983089696 10.481802967786189, 105.72019520601127 10.484140953178468))",2.6555837412627055
495,0.6932071447372437,0.6133350133895874,1889.0,101,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.089263658040274,20230806,20230808,0.87439704,0.8734793066978455,265.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5866878,20230808,"POLYGON ((105.72019520601127 10.484140953178468, 105.71984609507034 10.483664892804475, 105.72267071995603 10.48130574917335, 105.72301983089696 10.481802967786189, 105.72019520601127 10.484140953178468))",2.6555837412627055
496,-12.128451347351074,7.422948837280273,1889.0,101,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.089263658040274,20230806,20230808,0.87439704,0.8734793066978455,265.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5866878,20230808,"POLYGON ((105.72019520601127 10.484140953178468, 105.71984609507034 10.483664892804475, 105.72267071995603 10.48130574917335, 105.72301983089696 10.481802967786189, 105.72019520601127 10.484140953178468))",2.6555837412627055
498,-12.62101936340332,-12.767788887023926,445.0,102,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.10502916339984,20230806,20230808,0.83108723,0.8337774872779846,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5817541,20230808,"POLYGON ((105.72449032849661 10.483453310416035, 105.72425758786932 10.483231148908171, 105.72294577706099 10.484490064119399, 105.72318909680769 10.484617013552464, 105.72449032849661 10.483453310416035))",0.6248891122041095
499,-19.946887969970703,-19.980199813842773,445.0,102,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.10502916339984,20230806,20230808,0.83108723,0.8337774872779846,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5817541,20230808,"POLYGON ((105.72449032849661 10.483453310416035, 105.72425758786932 10.483231148908171, 105.72294577706099 10.484490064119399, 105.72318909680769 10.484617013552464, 105.72449032849661 10.483453310416035))",0.6248891122041095
500,0.7112695574760437,0.6196503639221191,445.0,102,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.10502916339984,20230806,20230808,0.83108723,0.8337774872779846,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5817541,20230808,"POLYGON ((105.72449032849661 10.483453310416035, 105.72425758786932 10.483231148908171, 105.72294577706099 10.484490064119399, 105.72318909680769 10.484617013552464, 105.72449032849661 10.483453310416035))",0.6248891122041095
501,-12.62101936340332,7.212410926818848,445.0,102,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.10502916339984,20230806,20230808,0.83108723,0.8337774872779846,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5817541,20230808,"POLYGON ((105.72449032849661 10.483453310416035, 105.72425758786932 10.483231148908171, 105.72294577706099 10.484490064119399, 105.72318909680769 10.484617013552464, 105.72449032849661 10.483453310416035))",0.6248891122041095
503,-11.068869590759277,-11.116869926452637,712.0,103,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.08045242906582,20230806,20230808,0.84326684,0.8462992310523987,101.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5908948,20230808,"POLYGON ((105.72003651921992 10.480649843769179, 105.71968740827899 10.480184362514608, 105.72117906411749 10.479390928557951, 105.72144354210305 10.479697723021191, 105.72003651921992 10.480649843769179))",1.0012695699860568
504,-19.71901512145996,-19.67125701904297,712.0,103,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.08045242906582,20230806,20230808,0.84326684,0.8462992310523987,101.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5908948,20230808,"POLYGON ((105.72003651921992 10.480649843769179, 105.71968740827899 10.480184362514608, 105.72117906411749 10.479390928557951, 105.72144354210305 10.479697723021191, 105.72003651921992 10.480649843769179))",1.0012695699860568
505,0.5698604583740234,0.4771631360054016,712.0,103,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.08045242906582,20230806,20230808,0.84326684,0.8462992310523987,101.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5908948,20230808,"POLYGON ((105.72003651921992 10.480649843769179, 105.71968740827899 10.480184362514608, 105.72117906411749 10.479390928557951, 105.72144354210305 10.479697723021191, 105.72003651921992 10.480649843769179))",1.0012695699860568
506,-11.068869590759277,8.554387092590332,712.0,103,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.08045242906582,20230806,20230808,0.84326684,0.8462992310523987,101.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5908948,20230808,"POLYGON ((105.72003651921992 10.480649843769179, 105.71968740827899 10.480184362514608, 105.72117906411749 10.479390928557951, 105.72144354210305 10.479697723021191, 105.72003651921992 10.480649843769179))",1.0012695699860568
508,-8.364388465881348,-8.28862190246582,538.0,104,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,45.07597817209532,20230806,20230808,0.7497187,0.7521705031394958,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5524169,20230808,"POLYGON ((105.71911613583019 10.47988814717079, 105.71893629080002 10.479602510946393, 105.72081937405714 10.478893709945114, 105.72097806084848 10.479147608811244, 105.71911613583019 10.47988814717079))",0.7597227807275477
509,-18.57266616821289,-18.553762435913086,538.0,104,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,45.07597817209532,20230806,20230808,0.7497187,0.7521705031394958,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5524169,20230808,"POLYGON ((105.71911613583019 10.47988814717079, 105.71893629080002 10.479602510946393, 105.72081937405714 10.478893709945114, 105.72097806084848 10.479147608811244, 105.71911613583019 10.47988814717079))",0.7597227807275477
510,0.42904427647590637,0.35378098487854004,538.0,104,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,45.07597817209532,20230806,20230808,0.7497187,0.7521705031394958,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5524169,20230808,"POLYGON ((105.71911613583019 10.47988814717079, 105.71893629080002 10.479602510946393, 105.72081937405714 10.478893709945114, 105.72097806084848 10.479147608811244, 105.71911613583019 10.47988814717079))",0.7597227807275477
511,-8.364388465881348,10.265140533447266,538.0,104,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,45.07597817209532,20230806,20230808,0.7497187,0.7521705031394958,77.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5524169,20230808,"POLYGON ((105.71911613583019 10.47988814717079, 105.71893629080002 10.479602510946393, 105.72081937405714 10.478893709945114, 105.72097806084848 10.479147608811244, 105.71911613583019 10.47988814717079))",0.7597227807275477
513,-13.145915985107422,-13.113738059997559,1334.0,105,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.89378299889395,20230806,20230808,0.8886324,0.8950594663619995,188.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6054215,20230808,"POLYGON ((105.68751630611646 10.495926092214663, 105.68692387542883 10.495333661527027, 105.68753746435532 10.493609265061227, 105.68827800271485 10.494307486943084, 105.68751630611646 10.495926092214663))",1.8850034999582033
514,-19.809492111206055,-19.732280731201172,1334.0,105,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.89378299889395,20230806,20230808,0.8886324,0.8950594663619995,188.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6054215,20230808,"POLYGON ((105.68751630611646 10.495926092214663, 105.68692387542883 10.495333661527027, 105.68753746435532 10.493609265061227, 105.68827800271485 10.494307486943084, 105.68751630611646 10.495926092214663))",1.8850034999582033
515,0.7851689457893372,0.7031875848770142,1334.0,105,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.89378299889395,20230806,20230808,0.8886324,0.8950594663619995,188.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6054215,20230808,"POLYGON ((105.68751630611646 10.495926092214663, 105.68692387542883 10.495333661527027, 105.68753746435532 10.493609265061227, 105.68827800271485 10.494307486943084, 105.68751630611646 10.495926092214663))",1.8850034999582033
516,-13.145915985107422,6.618542671203613,1334.0,105,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.89378299889395,20230806,20230808,0.8886324,0.8950594663619995,188.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6054215,20230808,"POLYGON ((105.68751630611646 10.495926092214663, 105.68692387542883 10.495333661527027, 105.68753746435532 10.493609265061227, 105.68827800271485 10.494307486943084, 105.68751630611646 10.495926092214663))",1.8850034999582033
518,-13.006780624389648,-12.93765640258789,342.0,106,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.88928783969153,20230806,20230808,0.89480424,0.8975555300712585,52.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.59006554,20230808,"POLYGON ((105.68678634687635 10.495069183541474, 105.68730472372803 10.493492894747584, 105.68711429957843 10.493334207956254, 105.68658534360733 10.494878759391877, 105.68678634687635 10.495069183541474))",0.480155908879486
519,-18.95154571533203,-18.81934928894043,342.0,106,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.88928783969153,20230806,20230808,0.89480424,0.8975555300712585,52.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.59006554,20230808,"POLYGON ((105.68678634687635 10.495069183541474, 105.68730472372803 10.493492894747584, 105.68711429957843 10.493334207956254, 105.68658534360733 10.494878759391877, 105.68678634687635 10.495069183541474))",0.480155908879486
