,mean_novasar,median_novasar,count_novasar,polygon_id,incidence_angle_metadata,filename_novasar,incidence_angle,polarization,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2,primary_class,primary_class_fraction,secondary_class,secondary_class_fraction
449,0.7865653038024902,0.7572028040885925,4437.0,31,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_wgs84_modified-linear-RVI.tif,26.578292846679688,RVI,20240119,20240119,,,,,,,,,
450,-7.713059425354004,6.385096549987793,4437.0,31,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,26.578292846679688,CR,20240119,20240119,,,,,,,,,
452,-11.429681777954102,-11.431965827941895,4421.0,31,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,26.577892303466797,HH,20240325,20240324,,,,,,,,,
453,-21.921812057495117,-21.889541625976562,4421.0,31,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HV_wgs84_modified-linear.tif,26.577892303466797,HV,20240325,20240324,,,,,,,,,
454,0.36232489347457886,0.3302752375602722,4421.0,31,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_wgs84_modified-linear-RVI.tif,26.577892303466797,RVI,20240325,20240324,,,,,,,,,
455,-11.429681777954102,10.457575798034668,4421.0,31,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,26.577892303466797,CR,20240325,20240324,,,,,,,,,
456,-5.966132164001465,-5.978036880493164,5907.0,32,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,28.911754608154297,HH,20231224,20231225,,,,,,,,,
457,-12.65044116973877,-12.552708625793457,5907.0,32,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HV_wgs84_modified-linear.tif,28.911754608154297,HV,20231224,20231225,,,,,,,,,
458,0.7517362236976624,0.7133369445800781,5907.0,32,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_wgs84_modified-linear-RVI.tif,28.911754608154297,RVI,20231224,20231225,,,,,,,,,
459,-5.966132164001465,6.574671745300293,5907.0,32,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,28.911754608154297,CR,20231224,20231225,,,,,,,,,
460,-7.7970099449157715,-7.759077548980713,6314.0,32,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,26.523344039916992,HH,20240119,20240119,,,,,,,,,
461,-13.97705364227295,-13.900317192077637,6314.0,32,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HV_wgs84_modified-linear.tif,26.523344039916992,HV,20240119,20240119,,,,,,,,,
462,0.8233596086502075,0.7843585014343262,6314.0,32,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_wgs84_modified-linear-RVI.tif,26.523344039916992,RVI,20240119,20240119,,,,,,,,,
