,mean_s1,median_s1,count_s1,polygon_id,filename_s1,polarization,local_incidence_angle,date_s1,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha,s2_date_iso
2126,-13.101749420166016,4.764753341674805,81,133,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,CR,40.58827590942383,20230808,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2127,-6.491162300109863,10.67169189453125,83,133,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,CR,40.79752731323242,20230809,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2128,-11.223991394042969,-11.068070411682129,196,134,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,VV,41.594444274902344,20230306,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2129,-16.615684509277344,-16.299274444580078,196,134,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,VH,41.594444274902344,20230306,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2130,0.9537472128868103,0.9472595453262329,196,134,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,RVI,41.594444274902344,20230306,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2131,-11.663968086242676,-11.408388137817383,196,134,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,VV,39.53475570678711,20230305,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2132,-16.093286514282227,-15.781578063964844,196,134,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,VH,39.53475570678711,20230305,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2133,1.1116654872894287,1.0446029901504517,196,134,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,RVI,39.53475570678711,20230305,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2134,-11.663968086242676,4.373189926147461,196,134,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,CR,39.53475570678711,20230305,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2135,-11.223991394042969,5.231204032897949,196,134,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,CR,41.594444274902344,20230306,20230306,0.8611776,0.8595016002655029,190.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5158894,20230306,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-03-06
2136,-9.987706184387207,-9.870306968688965,196,134,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,VV,39.560821533203125,20230808,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2137,-16.569673538208008,-16.7463436126709,196,134,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,VH,39.560821533203125,20230808,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2138,0.7731654047966003,0.7338905334472656,196,134,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,RVI,39.560821533203125,20230808,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2139,-8.752053260803223,-8.576774597167969,197,134,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,VV,41.57569122314453,20230809,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2140,-17.230005264282227,-17.085472106933594,197,134,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,VH,41.57569122314453,20230809,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2141,0.6245952844619751,0.5123661160469055,197,134,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,RVI,41.57569122314453,20230809,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2142,-9.987706184387207,6.876036643981934,196,134,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,CR,39.560821533203125,20230808,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2143,-8.752053260803223,8.508697509765625,197,134,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,CR,41.57569122314453,20230809,20230808,0.59362465,0.5945767164230347,190.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3710008,20230808,"POLYGON ((105.71654673220041 10.697524436701775, 105.71682443408524 10.69732607821261, 105.7197284023666 10.70115836422326, 105.71942689746307 10.701293247995892, 105.71654673220041 10.697524436701775))",1.9137267302734116,2023-08-08
2144,-12.439886093139648,-12.255858421325684,69,135,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,VV,40.93619155883789,20230306,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2145,-18.77945899963379,-18.962446212768555,69,135,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,VH,40.93619155883789,20230306,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2146,0.8214383721351624,0.8144389986991882,69,135,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,RVI,40.93619155883789,20230306,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2147,-12.113079071044922,-11.959047317504883,74,135,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,VV,39.37736892700195,20230305,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2148,-18.216705322265625,-17.950668334960938,74,135,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,VH,39.37736892700195,20230305,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2149,0.8341554999351501,0.780867338180542,74,135,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,RVI,39.37736892700195,20230305,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2150,-12.113079071044922,5.991621017456055,74,135,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,CR,39.37736892700195,20230305,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
2151,-12.439886093139648,6.706587791442871,69,135,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,CR,40.93619155883789,20230306,20230306,0.9049921,0.9061097502708435,70.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.50977737,20230306,"POLYGON ((105.708152200939 10.43212871253974, 105.70846957452166 10.431993828767107, 105.70961211941925 10.433057030269028, 105.70935028621355 10.433318863474724, 105.708152200939 10.43212871253974))",0.6758705987972575,2023-03-06
