,mean_s1,median_s1,count_s1,polygon_id,filename_s1,polarization,local_incidence_angle,date_s1,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2
1140,-13.940194129943848,5.764590263366699,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,34.30543518066406,20210806,20210808,0.8618078,0.8755577802658081,1681.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1141,0.8905878663063049,0.7952700853347778,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,34.30543518066406,20210806,20210808,0.8618078,0.8755577802658081,1681.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1142,-15.735498428344727,-15.638711929321289,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,34.30646514892578,20220121,20220120,0.685475,0.6769012808799744,1681.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1143,-26.767513275146484,-25.821765899658203,1985.0,109,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.212215423583984,20220121,20220120,0.685475,0.6769012808799744,1681.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1144,-15.735498428344727,10.183053970336914,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,34.30646514892578,20220121,20220120,0.685475,0.6769012808799744,1681.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1145,0.5339398980140686,0.4282950162887573,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,34.30646514892578,20220121,20220120,0.685475,0.6769012808799744,1681.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1146,0.5339398980140686,0.4282950162887573,2068.0,109,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,36.212215423583984,20220121,20220120,0.685475,0.6769012808799744,1681.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1147,-12.899343490600586,-12.797405242919922,2066.0,109,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VV,34.29740905761719,20220602,20220604,0.20005,0.21291998028755188,72.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1148,-23.225046157836914,-22.725231170654297,2060.0,109,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VH,34.29740905761719,20220602,20220604,0.20005,0.21291998028755188,72.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1149,-12.899343490600586,9.927825927734375,2066.0,109,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,CR,34.29740905761719,20220602,20220604,0.20005,0.21291998028755188,72.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1150,0.4474831223487854,0.36116573214530945,2066.0,109,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB-RVI,RVI,34.29740905761719,20220602,20220604,0.20005,0.21291998028755188,72.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1151,-12.396248817443848,-12.25235652923584,820.0,110,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,34.22564697265625,20210806,20210808,0.6391957,0.6422829627990723,662.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1152,-19.008413314819336,-18.889312744140625,820.0,110,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,34.22564697265625,20210806,20210808,0.6391957,0.6422829627990723,662.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1153,-12.396248817443848,6.636956214904785,820.0,110,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,34.22564697265625,20210806,20210808,0.6391957,0.6422829627990723,662.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1154,0.7907882928848267,0.7365401983261108,820.0,110,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,34.22564697265625,20210806,20210808,0.6391957,0.6422829627990723,662.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1155,-15.918853759765625,-15.815690994262695,814.0,110,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,34.229835510253906,20220121,20220120,0.5648427,0.5609149932861328,662.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1156,-23.8898868560791,-22.951370239257812,814.0,110,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.380245208740234,20220121,20220120,0.5648427,0.5609149932861328,662.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1157,-15.918853759765625,7.135679244995117,814.0,110,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,34.229835510253906,20220121,20220120,0.5648427,0.5609149932861328,662.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1158,0.6866963505744934,0.6168549060821533,814.0,110,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,34.229835510253906,20220121,20220120,0.5648427,0.5609149932861328,662.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1159,0.6866963505744934,0.6168549060821533,814.0,110,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,36.380245208740234,20220121,20220120,0.5648427,0.5609149932861328,662.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1160,-12.688515663146973,-12.575664520263672,816.0,110,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VV,34.220245361328125,20220602,20220604,0.29254767,0.2691037058830261,430.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1161,-19.43039321899414,-19.177751541137695,816.0,110,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VH,34.220245361328125,20220602,20220604,0.29254767,0.2691037058830261,430.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1162,-12.688515663146973,6.602087020874023,816.0,110,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,CR,34.220245361328125,20220602,20220604,0.29254767,0.2691037058830261,430.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1163,0.7806833386421204,0.7149680852890015,816.0,110,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB-RVI,RVI,34.220245361328125,20220602,20220604,0.29254767,0.2691037058830261,430.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1164,-12.61191463470459,-12.55996322631836,1263.0,111,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,34.256099700927734,20210806,20210808,0.5920212,0.5885398387908936,1018.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1165,-20.223388671875,-19.87152862548828,1263.0,111,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,34.256099700927734,20210806,20210808,0.5920212,0.5885398387908936,1018.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1166,-12.61191463470459,7.311565399169922,1263.0,111,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,34.256099700927734,20210806,20210808,0.5920212,0.5885398387908936,1018.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1167,0.6930769085884094,0.6219325065612793,1263.0,111,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,34.256099700927734,20210806,20210808,0.5920212,0.5885398387908936,1018.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1168,-16.26165008544922,-16.017425537109375,1266.0,111,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,34.25905990600586,20220121,20220120,0.4946584,0.4893561899662018,1018.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1169,-24.116924285888672,-23.458755493164062,1262.0,111,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.295677185058594,20220121,20220120,0.4946584,0.4893561899662018,1018.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1170,-16.26165008544922,7.4413299560546875,1266.0,111,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,34.25905990600586,20220121,20220120,0.4946584,0.4893561899662018,1018.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1171,0.6272732019424438,0.546662449836731,1266.0,111,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,34.25905990600586,20220121,20220120,0.4946584,0.4893561899662018,1018.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1172,0.6272732019424438,0.546662449836731,1266.0,111,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,36.295677185058594,20220121,20220120,0.4946584,0.4893561899662018,1018.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1177,-15.369911193847656,-15.18478012084961,1434.0,112,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,33.846893310546875,20210806,20210808,0.8845471,0.9020123481750488,1162.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1178,-22.343809127807617,-21.810420989990234,1434.0,112,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,33.846893310546875,20210806,20210808,0.8845471,0.9020123481750488,1162.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1179,-15.369911193847656,6.625640869140625,1434.0,112,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,33.846893310546875,20210806,20210808,0.8845471,0.9020123481750488,1162.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1180,0.7836903929710388,0.717002272605896,1434.0,112,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,33.846893310546875,20210806,20210808,0.8845471,0.9020123481750488,1162.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1182,-15.053840637207031,-14.91946029663086,1435.0,112,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VV,33.84103775024414,20220602,20220604,0.67301434,0.675826370716095,185.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1183,-23.171972274780273,-22.460153579711914,1433.0,112,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VH,33.84103775024414,20220602,20220604,0.67301434,0.675826370716095,185.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1184,-15.053840637207031,7.540693283081055,1435.0,112,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,CR,33.84103775024414,20220602,20220604,0.67301434,0.675826370716095,185.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1185,0.6633129119873047,0.5781784653663635,1435.0,112,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB-RVI,RVI,33.84103775024414,20220602,20220604,0.67301434,0.675826370716095,185.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1186,-14.769308090209961,-14.584694862365723,1863.0,113,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,33.92469024658203,20210806,20210808,0.87735134,0.8768386840820312,1507.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1187,-21.759246826171875,-21.29938507080078,1862.0,113,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,33.92469024658203,20210806,20210808,0.87735134,0.8768386840820312,1507.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1188,-14.769308090209961,6.714690208435059,1863.0,113,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,33.92469024658203,20210806,20210808,0.87735134,0.8768386840820312,1507.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1189,0.7762081623077393,0.6969098448753357,1863.0,113,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,33.92469024658203,20210806,20210808,0.87735134,0.8768386840820312,1507.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1191,-14.931611061096191,-14.796773910522461,1862.0,113,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VV,33.9168586730957,20220602,20220604,0.58443445,0.6074762940406799,240.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1192,-23.4573974609375,-22.830188751220703,1856.0,113,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,VH,33.9168586730957,20220602,20220604,0.58443445,0.6074762940406799,240.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1193,-14.931611061096191,8.033414840698242,1862.0,113,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB,CR,33.9168586730957,20220602,20220604,0.58443445,0.6074762940406799,240.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1194,0.6161519289016724,0.5375099182128906,1862.0,113,Subset_S1A_IW_GRDH_1SDV_20220602T194106_20220602T194131_043488_05314A_3B6B_Orb_NR_Cal_TC_dB-RVI,RVI,33.9168586730957,20220602,20220604,0.58443445,0.6074762940406799,240.0,S2A_MSIL2A_20220604T002101_N0400_R116_T54HYF_20220604T030510.SAFE_NDVI,20220604
1195,-14.567831993103027,-14.480559349060059,1647.0,114,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,33.92523193359375,20210806,20210808,0.86005735,0.8635711073875427,1331.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1196,-21.95700454711914,-21.43117904663086,1647.0,114,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,33.92523193359375,20210806,20210808,0.86005735,0.8635711073875427,1331.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1197,-14.567831993103027,6.950619697570801,1647.0,114,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,33.92523193359375,20210806,20210808,0.86005735,0.8635711073875427,1331.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1198,0.7395344376564026,0.6606177091598511,1647.0,114,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,33.92523193359375,20210806,20210808,0.86005735,0.8635711073875427,1331.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1199,-16.430994033813477,-16.30738639831543,1649.0,114,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,33.92704391479492,20220121,20220120,0.6944204,0.6937238574028015,1331.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1200,-26.974027633666992,-25.659631729125977,1587.0,114,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.31230163574219,20220121,20220120,0.6944204,0.6937238574028015,1331.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1201,-16.430994033813477,9.352245330810547,1649.0,114,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,33.92704391479492,20220121,20220120,0.6944204,0.6937238574028015,1331.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1202,0.4491319954395294,0.3795776665210724,1649.0,114,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,33.92704391479492,20220121,20220120,0.6944204,0.6937238574028015,1331.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1203,0.4491319954395294,0.3795776665210724,1649.0,114,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,36.31230163574219,20220121,20220120,0.6944204,0.6937238574028015,1331.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1208,-14.556419372558594,-14.373769760131836,1316.0,115,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,33.921112060546875,20210806,20210808,0.85451645,0.8542364239692688,1060.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1209,-21.83324432373047,-21.324838638305664,1316.0,115,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,33.921112060546875,20210806,20210808,0.85451645,0.8542364239692688,1060.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1210,-14.556419372558594,6.951068878173828,1316.0,115,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,33.921112060546875,20210806,20210808,0.85451645,0.8542364239692688,1060.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1211,0.7633470892906189,0.6840120553970337,1316.0,115,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,33.921112060546875,20210806,20210808,0.85451645,0.8542364239692688,1060.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1212,-16.460765838623047,-16.335174560546875,1315.0,115,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,33.92375564575195,20220121,20220120,0.7530535,0.7490345239639282,1060.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1213,-26.955583572387695,-25.91948127746582,1277.0,115,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.54347229003906,20220121,20220120,0.7530535,0.7490345239639282,1060.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1214,-16.460765838623047,9.584306716918945,1315.0,115,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,33.92375564575195,20220121,20220120,0.7530535,0.7490345239639282,1060.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1215,0.4510204792022705,0.3457129895687103,1315.0,115,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,33.92375564575195,20220121,20220120,0.7530535,0.7490345239639282,1060.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1216,0.4510204792022705,0.3457129895687103,1315.0,115,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB-RVI,RVI,36.54347229003906,20220121,20220120,0.7530535,0.7490345239639282,1060.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1221,-15.632598876953125,-15.558615684509277,1317.0,116,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VV,33.76285934448242,20210806,20210808,0.8632021,0.870528519153595,1066.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1222,-22.295108795166016,-21.740964889526367,1314.0,116,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,VH,33.76285934448242,20210806,20210808,0.8632021,0.870528519153595,1066.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1223,-15.632598876953125,6.18234920501709,1317.0,116,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB,CR,33.76285934448242,20210806,20210808,0.8632021,0.870528519153595,1066.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1224,0.8276580572128296,0.7489355206489563,1317.0,116,Subset_S1A_IW_GRDH_1SDV_20210806T194104_20210806T194129_039113_049D9A_1D7A_Orb_NR_Cal_TC_dB-RVI,RVI,33.76285934448242,20210806,20210808,0.8632021,0.870528519153595,1066.0,S2A_MSIL2A_20210808T002101_N0500_R116_T54HYF_20230116T191334.SAFE_NDVI,20210808
1225,-16.818042755126953,-16.544580459594727,1319.0,116,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VV,33.76530075073242,20220121,20220120,0.53652936,0.5316612720489502,1066.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1226,-26.80033302307129,-25.72110939025879,1270.0,116,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,VH,36.549251556396484,20220121,20220120,0.53652936,0.5316612720489502,1066.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
1227,-16.818042755126953,9.176528930664062,1319.0,116,Subset_S1A_IW_GRDH_1SDV_20220121T194103_20220121T194128_041563_04F181_1F44_Orb_NR_Cal_TC_dB,CR,33.76530075073242,20220121,20220120,0.53652936,0.5316612720489502,1066.0,S2B_MSIL2A_20220120T002049_N0301_R116_T54HYF_20220120T030118.SAFE_NDVI,20220120
