,mean_novasar,median_novasar,count_novasar,polygon_id,filename_novasar,polarization,incidence_angle,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
1594,-16.131790161132812,-16.189577102661133,339.0,200,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HV,14.625298500061035,20230806,20230808,0.8494394,0.8529305458068848,330.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5400569,20230808,"POLYGON ((105.77988035131645 10.401292219572124, 105.77823592294311 10.399796847744003, 105.77926561691137 10.398854639671255, 105.77983469553746 10.399589443718133, 105.78054507107433 10.400197114358111, 105.78033993336788 10.40049178321058, 105.78056972694955 10.400674119654346, 105.77988035131645 10.401292219572124))",3.2957653720858167
1595,0.028208132833242416,0.024045970290899277,339.0,200,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,RVI,14.625298500061035,20230806,20230808,0.8494394,0.8529305458068848,330.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5400569,20230808,"POLYGON ((105.77988035131645 10.401292219572124, 105.77823592294311 10.399796847744003, 105.77926561691137 10.398854639671255, 105.77983469553746 10.399589443718133, 105.78054507107433 10.400197114358111, 105.78033993336788 10.40049178321058, 105.78056972694955 10.400674119654346, 105.77988035131645 10.401292219572124))",3.2957653720858167
1596,-3.410749673843384,12.823812007904053,339.0,200,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,CR,14.625298500061035,20230806,20230808,0.8494394,0.8529305458068848,330.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5400569,20230808,"POLYGON ((105.77988035131645 10.401292219572124, 105.77823592294311 10.399796847744003, 105.77926561691137 10.398854639671255, 105.77983469553746 10.399589443718133, 105.78054507107433 10.400197114358111, 105.78033993336788 10.40049178321058, 105.78056972694955 10.400674119654346, 105.77988035131645 10.401292219572124))",3.2957653720858167
1601,-1.8603912591934204,-1.8257176876068115,209.0,201,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HH,14.66360092163086,20230806,20230808,0.79762167,0.8002670407295227,41.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.49501848,20230808,"POLYGON ((105.78855409713788 10.418319562054409, 105.7884486804422 10.41785542121975, 105.78706574421857 10.418523134850375, 105.78672535176261 10.418280111196502, 105.78576076965088 10.419796098551245, 105.78591185343338 10.419912202814949, 105.78674667276331 10.419527213318128, 105.78673856772129 10.419203011636592, 105.78855409713788 10.418319562054409))",2.0308300107545425
1602,-16.76058006286621,-16.418521881103516,209.0,201,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HV,14.66360092163086,20230806,20230808,0.79762167,0.8002670407295227,41.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.49501848,20230808,"POLYGON ((105.78855409713788 10.418319562054409, 105.7884486804422 10.41785542121975, 105.78706574421857 10.418523134850375, 105.78672535176261 10.418280111196502, 105.78576076965088 10.419796098551245, 105.78591185343338 10.419912202814949, 105.78674667276331 10.419527213318128, 105.78673856772129 10.419203011636592, 105.78855409713788 10.418319562054409))",2.0308300107545425
1603,0.024893470108509064,0.02281118370592594,209.0,201,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,RVI,14.66360092163086,20230806,20230808,0.79762167,0.8002670407295227,41.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.49501848,20230808,"POLYGON ((105.78855409713788 10.418319562054409, 105.7884486804422 10.41785542121975, 105.78706574421857 10.418523134850375, 105.78672535176261 10.418280111196502, 105.78576076965088 10.419796098551245, 105.78591185343338 10.419912202814949, 105.78674667276331 10.419527213318128, 105.78673856772129 10.419203011636592, 105.78855409713788 10.418319562054409))",2.0308300107545425
1604,-1.8603912591934204,14.592804193496704,209.0,201,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,CR,14.66360092163086,20230806,20230808,0.79762167,0.8002670407295227,41.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.49501848,20230808,"POLYGON ((105.78855409713788 10.418319562054409, 105.7884486804422 10.41785542121975, 105.78706574421857 10.418523134850375, 105.78672535176261 10.418280111196502, 105.78576076965088 10.419796098551245, 105.78591185343338 10.419912202814949, 105.78674667276331 10.419527213318128, 105.78673856772129 10.419203011636592, 105.78855409713788 10.418319562054409))",2.0308300107545425
1605,-3.8166792392730713,-3.792443037033081,297.0,202,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HH,26.513105392456055,20230305,20230306,0.5434434,0.5433804988861084,292.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.43019354,20230306,"POLYGON ((105.69653287077651 10.628224490295606, 105.697373124013 10.628496311077976, 105.69627760511275 10.630972640258733, 105.69542475705171 10.630631931399138, 105.69653287077651 10.628224490295606))",2.9084977217060337
1606,-13.213773727416992,-13.138973236083984,297.0,202,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HV,26.513105392456055,20230305,20230306,0.5434434,0.5433804988861084,292.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.43019354,20230306,"POLYGON ((105.69653287077651 10.628224490295606, 105.697373124013 10.628496311077976, 105.69627760511275 10.630972640258733, 105.69542475705171 10.630631931399138, 105.69653287077651 10.628224490295606))",2.9084977217060337
1607,0.05329780653119087,0.04854031279683113,297.0,202,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,RVI,26.513105392456055,20230305,20230306,0.5434434,0.5433804988861084,292.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.43019354,20230306,"POLYGON ((105.69653287077651 10.628224490295606, 105.697373124013 10.628496311077976, 105.69627760511275 10.630972640258733, 105.69542475705171 10.630631931399138, 105.69653287077651 10.628224490295606))",2.9084977217060337
1608,-3.8166792392730713,9.346530199050903,297.0,202,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,CR,26.513105392456055,20230305,20230306,0.5434434,0.5433804988861084,292.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.43019354,20230306,"POLYGON ((105.69653287077651 10.628224490295606, 105.697373124013 10.628496311077976, 105.69627760511275 10.630972640258733, 105.69542475705171 10.630631931399138, 105.69653287077651 10.628224490295606))",2.9084977217060337
1613,-3.4819071292877197,-3.5501723289489746,140.0,203,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HH,25.794992446899414,20230305,20230306,0.89408314,0.8990384936332703,138.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5504018,20230306,"POLYGON ((105.76180332933353 10.684173776851761, 105.76035404912174 10.680282402424858, 105.7606165171916 10.68016828587275, 105.76199732747212 10.683911308781912, 105.76180332933353 10.684173776851761))",1.375848677791614
